Week,Date,Year,Flights,Actual_Disruption_Rate,Predicted_Disruption_Rate,MAE,AUC,AUC_DEVIATION,CUSUM,CUSUM_ALERT,AUC_MA20,AUC_STD20,UPPER_BAND,LOWER_BAND,BOLLINGER_ALERT,AUC_CHANGE,CHANGE_ALERT,TOTAL_ALERTS,ALERT_TIER
2021-W44,2021-11-01,2021,128309,0.17536571869471354,0.46330297915462904,0.43994514426235726,0.6899795567413766,-0.003305833465105157,-4.501591600529038,1,0.7013582523608278,0.023038725375374495,0.7474357031115768,0.6552808016100788,0,0.011619218157926547,0,1,Yellow
2021-W45,2021-11-08,2021,127193,0.1648518393307808,0.4256138162338743,0.42498684528994735,0.6609036504673003,-0.03238173973918146,-4.53397334026822,1,0.6979590544417402,0.0237669528274718,0.7454929600966839,0.6504251487867966,0,0.029075906274076302,0,1,Yellow
2021-W46,2021-11-15,2021,128862,0.15522807344290793,0.42748467730852563,0.425651566824713,0.6740359514881962,-0.01924943871828555,-4.553222778986505,1,0.6948713078096451,0.022574877535879126,0.7400210628814033,0.6497215527378869,0,0.013132301020895909,0,1,Yellow
2021-W47,2021-11-22,2021,124985,0.1420730487658519,0.4149532578050598,0.4212065990209234,0.6409538606407821,-0.05233152956569964,-4.605554308552205,1,0.6915341327759413,0.025342626391554112,0.7422193855590495,0.6408488799928331,0,0.03308209084741409,0,1,Yellow
2021-W48,2021-11-29,2021,127670,0.14355760946189394,0.4049573287137336,0.41491256730528164,0.6488149872798487,-0.04447040292663307,-4.650024711478838,1,0.688090179329006,0.026263936677821644,0.7406180526846492,0.6355623059733627,0,0.007861126639066573,0,1,Yellow
2021-W49,2021-12-06,2021,123019,0.18504458660857265,0.4450371261069973,0.4392392994851734,0.6599853982430901,-0.03329999196339162,-4.68332470344223,1,0.6852975712066447,0.02612730107870791,0.7375521733640605,0.6330429690492289,0,0.01117041096324145,0,1,Yellow
2021-W50,2021-12-13,2021,125493,0.24486624751978198,0.5041559029100003,0.45817087166779247,0.7015287083726436,0.008243318166161862,-4.6750813852760675,1,0.6846511247417909,0.02552074888402082,0.7356926225098326,0.6336096269737492,0,0.04154331012955348,0,1,Yellow
2021-W51,2021-12-20,2021,124246,0.24427345749561355,0.5677661718072889,0.4970188882718123,0.6793010162387942,-0.01398437396768748,-4.689065759243755,1,0.6821888470358248,0.023345709775523138,0.7288802665868711,0.6354974274847786,0,0.02222769213384934,0,1,Yellow
2021-W52,2021-12-27,2021,124577,0.43592316398693176,0.6401275579930834,0.4595477491679195,0.7025115375799804,0.009226147373498694,-4.679839611870257,1,0.6820862061057611,0.023246458441937443,0.728579122989636,0.6355932892218862,0,0.023210521341186174,0,1,Yellow
2022-W01,2022-01-03,2022,122980,0.3739063262319076,0.6786523676585698,0.5104987961579494,0.658606745870223,-0.03467864433625867,-4.7145182562065155,1,0.680055548080961,0.023444007987481696,0.7269435640559244,0.6331675321059976,0,0.04390479170975736,1,2,Orange
